,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,sports car,minority,before 2015,male,ENCODED_EDUCATION,ENCODED_INCOME
2354,32.5,14.5,0.259542659940459,1.0,0.0,1.0,12000.0,0,0,0,0.0,0,0,1,0,2.0,0.0
2355,72.5,4.5,0.4902972048618929,1.0,1.0,1.0,8000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
2356,32.5,14.5,0.589182573121297,1.0,1.0,1.0,8000.0,1,1,4,0.0,0,0,1,1,0.0,1.0
2357,32.5,14.5,0.3223173351774892,1.0,0.0,0.0,11697.003206900365,2,0,1,0.0,1,0,1,1,1.0,0.0
2358,72.5,14.5,0.6385769563942826,1.0,1.0,1.0,12000.0,1,0,0,0.0,0,0,1,1,2.0,3.0
2359,52.0,14.5,0.4679138331530879,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
2360,72.5,45.0,0.4869774537170413,1.0,0.0,1.0,12000.0,3,1,5,0.0,0,0,0,1,0.0,3.0
2361,20.5,4.5,0.5158128096027941,1.0,0.0,1.0,13000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
2362,20.5,4.5,0.3897618136756094,0.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
2363,52.0,24.5,0.7034073771736609,1.0,1.0,1.0,13000.0,4,1,1,0.0,0,0,1,1,1.0,3.0
2364,52.0,4.5,0.7034822374035306,1.0,1.0,1.0,8000.0,0,0,0,0.0,0,1,0,1,1.0,3.0
2365,52.0,14.5,0.5815748319797237,1.0,0.0,0.0,11000.0,1,0,0,1.0,0,0,1,0,2.0,3.0
2366,52.0,24.5,0.5158128096027941,0.0,1.0,1.0,9000.0,2,0,3,0.0,0,0,1,0,2.0,3.0
2367,32.5,14.5,0.339876509128876,1.0,0.0,1.0,10000.0,0,0,1,0.0,0,0,1,0,1.0,1.0
2368,20.5,4.5,0.3209510595021805,1.0,0.0,1.0,16000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
2369,72.5,14.5,0.5517639856736082,0.0,1.0,1.0,9000.0,0,0,2,1.0,0,0,1,1,2.0,3.0
2370,20.5,4.5,0.5158128096027941,0.0,0.0,0.0,14000.0,0,0,0,0.0,0,0,1,0,1.0,0.0
2371,52.0,4.5,0.3759192547171411,1.0,0.0,1.0,11697.003206900365,0,0,0,0.0,0,0,1,1,1.0,1.0
2372,52.0,14.5,0.537108787941457,1.0,1.0,1.0,10000.0,1,0,2,0.0,0,0,1,0,1.0,2.0
2373,32.5,14.5,0.5158128096027941,1.0,0.0,1.0,13000.0,2,0,3,0.0,0,0,0,1,2.0,3.0
2374,52.0,24.5,0.4782786488054621,1.0,0.0,0.0,16000.0,1,1,0,0.0,0,0,0,1,1.0,2.0
2375,52.0,24.5,0.5289439454882233,1.0,0.0,1.0,11697.003206900365,2,0,4,0.0,0,0,0,1,2.0,3.0
2376,52.0,14.5,0.6761482531026423,1.0,0.0,1.0,13000.0,1,0,0,0.0,0,0,1,0,2.0,3.0
2377,72.5,45.0,0.7720112601896554,1.0,1.0,1.0,8000.0,4,0,4,0.0,0,0,0,0,2.0,3.0
2378,52.0,24.5,0.4300539952869113,1.0,0.0,1.0,9000.0,7,1,2,0.0,0,0,1,1,1.0,2.0
2379,32.5,14.5,0.4873745004671126,1.0,0.0,1.0,11000.0,2,0,0,0.0,0,0,1,0,0.0,2.0
2380,52.0,14.5,0.4726022884043881,1.0,1.0,1.0,13000.0,0,0,1,0.0,0,1,0,1,2.0,3.0
2381,20.5,4.5,0.6382422175811462,1.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,1,2.0,2.0
2382,20.5,4.5,0.5158128096027941,1.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,2.0,0.0
2383,52.0,14.5,0.7465264960252933,1.0,1.0,1.0,9000.0,2,0,0,0.0,0,0,0,0,2.0,3.0
2384,72.5,45.0,0.5264515742021285,1.0,1.0,0.0,11697.003206900365,6,0,2,0.0,0,0,1,0,1.0,3.0
2385,32.5,14.5,0.6374302154804625,1.0,0.0,1.0,12000.0,0,0,1,0.0,0,0,1,1,2.0,3.0
2386,32.5,14.5,0.3934523371870868,0.0,1.0,1.0,11697.003206900365,0,1,2,1.0,0,0,1,1,1.0,2.0
2387,32.5,14.5,0.211156277328606,0.0,0.0,1.0,12000.0,2,0,6,0.0,0,1,1,1,1.0,0.0
2388,72.5,45.0,0.6648867528914758,1.0,0.0,1.0,13000.0,3,1,0,0.0,0,0,0,0,1.0,3.0
2389,72.5,45.0,0.5278907977249014,1.0,0.0,1.0,12000.0,4,2,9,0.0,0,0,0,1,2.0,3.0
2390,72.5,24.5,0.6173145975434446,1.0,1.0,1.0,7000.0,3,0,1,0.0,0,0,0,0,1.0,3.0
2391,32.5,14.5,0.4328709009130958,1.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
2392,52.0,24.5,0.5031786410700181,0.0,0.0,1.0,11000.0,4,0,1,0.0,0,0,0,1,1.0,2.0
2393,72.5,14.5,0.7342287523012491,1.0,1.0,1.0,10000.0,3,0,0,0.0,1,0,0,0,1.0,3.0
2394,52.0,4.5,0.4297041296211053,0.0,0.0,0.0,13000.0,0,0,0,1.0,0,1,1,0,0.0,1.0
2395,52.0,24.5,0.3765403600723969,0.0,1.0,0.0,7000.0,1,0,5,0.0,0,0,1,1,1.0,1.0
2396,52.0,4.5,0.3219845293205334,0.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
2397,72.5,4.5,0.6918327666446243,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,0,1,1.0,3.0
2398,32.5,14.5,0.4517757031421484,0.0,0.0,1.0,15000.0,0,0,1,0.0,0,0,0,0,1.0,3.0
2399,32.5,14.5,0.6720614960050166,1.0,0.0,1.0,14000.0,2,0,0,0.0,0,0,1,1,2.0,2.0
2400,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,12000.0,4,0,3,0.0,0,0,0,1,2.0,3.0
2401,32.5,14.5,0.3741251823983213,0.0,0.0,0.0,13000.0,1,0,3,1.0,0,0,1,1,1.0,0.0
2402,32.5,14.5,0.4453013136753866,1.0,1.0,0.0,11000.0,1,0,1,0.0,1,0,1,1,1.0,1.0
2403,52.0,4.5,0.6531007822538435,1.0,0.0,1.0,10000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
2404,52.0,24.5,0.5445201947373133,1.0,1.0,1.0,8000.0,6,0,1,0.0,0,0,1,0,1.0,3.0
2405,32.5,14.5,0.3324021696730569,0.0,0.0,1.0,11000.0,2,0,3,1.0,0,0,1,1,1.0,0.0
2406,52.0,4.5,0.4138142523036839,1.0,1.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
2407,72.5,45.0,0.4439319540306951,0.0,1.0,1.0,9000.0,3,0,2,0.0,0,0,1,0,2.0,3.0
2408,72.5,4.5,0.5448183748224494,0.0,0.0,0.0,10000.0,0,0,0,1.0,0,0,0,0,2.0,3.0
2409,32.5,4.5,0.5552708298555457,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,1,0,1.0,1.0
2410,32.5,14.5,0.3503995757282058,0.0,0.0,0.0,15000.0,0,1,0,0.0,0,0,1,0,0.0,0.0
2411,72.5,14.5,0.5158128096027941,0.0,0.0,0.0,11697.003206900365,2,1,0,1.0,0,0,1,0,0.0,2.0
2412,72.5,45.0,0.5307783036558016,1.0,1.0,1.0,11697.003206900365,2,1,5,0.0,0,0,0,0,2.0,2.0
2413,52.0,24.5,0.7379104724161729,1.0,0.0,1.0,11000.0,5,0,4,0.0,0,0,1,1,1.0,3.0
2414,20.5,4.5,0.4615080079476523,0.0,0.0,0.0,11000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
2415,20.5,4.5,0.4868827078558148,0.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,1,0.0,2.0
2416,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,8000.0,2,1,3,0.0,0,0,0,0,1.0,3.0
2417,52.0,24.5,0.5826401515017708,0.0,0.0,1.0,12000.0,0,1,3,0.0,0,0,0,1,1.0,2.0
2418,20.5,4.5,0.4314023407250177,1.0,0.0,0.0,14000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
2419,52.0,24.5,0.6724867135077509,1.0,0.0,0.0,11000.0,3,1,2,0.0,0,0,0,1,0.0,3.0
2420,20.5,4.5,0.4458199724554539,0.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,0,0,1.0,1.0
2421,20.5,4.5,0.4344695144898065,0.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,0,1,1.0,1.0
2422,32.5,14.5,0.5161478890239077,0.0,1.0,1.0,11697.003206900365,4,0,0,1.0,0,0,1,1,1.0,2.0
2423,20.5,4.5,0.27904158935576,0.0,0.0,0.0,14000.0,0,0,0,1.0,1,0,1,1,0.0,0.0
2424,52.0,24.5,0.4924897200845917,0.0,1.0,1.0,4000.0,4,1,2,0.0,0,0,0,0,0.0,1.0
2425,52.0,24.5,0.7442115208443449,1.0,1.0,1.0,5000.0,9,0,1,0.0,0,0,1,1,2.0,3.0
2426,20.5,4.5,0.4320015447176237,1.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,0,2.0,0.0
2427,72.5,4.5,0.6745078429339224,0.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,0,0,1.0,3.0
2428,20.5,4.5,0.3821187918865734,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
2429,32.5,4.5,0.6086626027203363,1.0,1.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,1.0,2.0
2430,32.5,14.5,0.5158128096027941,1.0,1.0,1.0,16000.0,1,0,0,0.0,0,0,1,0,2.0,2.0
2431,20.5,4.5,0.3039588631859176,1.0,0.0,1.0,8000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
2432,20.5,4.5,0.3458775669616846,1.0,0.0,0.0,16000.0,0,0,0,0.0,0,0,0,1,1.0,0.0
2433,72.5,24.5,0.5899205210584967,0.0,0.0,1.0,11000.0,1,0,0,0.0,0,1,1,0,1.0,3.0
2434,52.0,4.5,0.4012988307736721,0.0,0.0,1.0,9000.0,0,0,0,0.0,0,0,0,0,1.0,0.0
2435,32.5,4.5,0.2643138656043106,0.0,0.0,0.0,14000.0,0,0,0,1.0,0,0,0,1,0.0,0.0
2436,20.5,4.5,0.3293918816607561,1.0,1.0,0.0,12000.0,0,0,0,0.0,0,0,0,1,2.0,1.0
2437,52.0,24.5,0.4863440762977281,1.0,1.0,1.0,12000.0,4,0,3,0.0,0,0,1,0,1.0,2.0
2438,72.5,45.0,0.5652465474664438,1.0,1.0,1.0,8000.0,4,1,5,0.0,1,0,1,0,2.0,3.0
2439,72.5,45.0,0.5672085630614355,1.0,1.0,1.0,7000.0,7,3,3,0.0,0,0,0,1,2.0,3.0
2440,52.0,24.5,0.3820656655474345,1.0,0.0,1.0,10000.0,4,0,3,0.0,0,1,1,1,0.0,1.0
2441,32.5,4.5,0.5158128096027941,0.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,1.0,2.0
2442,32.5,14.5,0.5445743815776852,1.0,1.0,1.0,11000.0,4,1,0,0.0,0,0,1,0,0.0,1.0
2443,52.0,14.5,0.6024901864339096,1.0,1.0,1.0,6000.0,5,0,1,0.0,0,0,0,1,1.0,3.0
2444,72.5,45.0,0.6252172502532076,0.0,1.0,1.0,9000.0,6,1,1,0.0,0,0,0,0,1.0,3.0
2445,52.0,24.5,0.5169487326404102,1.0,1.0,1.0,13000.0,0,0,6,0.0,0,1,1,0,1.0,1.0
2446,72.5,45.0,0.5118266870864377,1.0,1.0,0.0,16000.0,0,0,1,0.0,0,0,0,0,1.0,2.0
2447,52.0,24.5,0.6212782629746098,0.0,1.0,0.0,11697.003206900365,4,1,1,0.0,0,0,1,1,2.0,3.0
2448,52.0,24.5,0.6932490173877479,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
2449,52.0,4.5,0.5876578999235469,1.0,1.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,0.0,2.0
2450,32.5,4.5,0.6960700670567235,0.0,1.0,1.0,8000.0,0,0,0,1.0,1,0,0,1,1.0,2.0
2451,32.5,14.5,0.315408722840276,0.0,0.0,1.0,16000.0,0,1,2,0.0,0,0,1,1,0.0,1.0
2452,32.5,4.5,0.5159645552273564,1.0,0.0,0.0,17000.0,0,0,0,0.0,0,0,1,0,1.0,1.0
2453,52.0,4.5,0.6911987777696117,1.0,0.0,1.0,11000.0,0,0,0,0.0,0,1,0,0,2.0,3.0
2454,20.5,4.5,0.4412123904579842,1.0,0.0,0.0,14000.0,0,0,0,0.0,0,0,0,0,1.0,1.0
2455,72.5,14.5,0.6286553954831501,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
2456,32.5,14.5,0.4878101589182866,1.0,1.0,1.0,11697.003206900365,1,0,2,0.0,0,0,1,0,1.0,1.0
2457,72.5,45.0,0.6722376653279449,1.0,1.0,1.0,11697.003206900365,3,1,6,0.0,0,1,1,1,2.0,3.0
2458,20.5,4.5,0.4938799911603953,1.0,0.0,0.0,19000.0,0,0,0,1.0,0,0,1,0,2.0,2.0
2459,32.5,14.5,0.3883915867099435,0.0,1.0,0.0,10000.0,1,0,2,0.0,0,1,1,1,1.0,1.0
2460,20.5,4.5,0.2729819143341314,0.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
2461,72.5,24.5,0.5158128096027941,1.0,1.0,1.0,10000.0,3,0,1,0.0,0,0,0,0,1.0,3.0
2462,20.5,4.5,0.5158128096027941,0.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
2463,72.5,45.0,0.5602019423466031,1.0,1.0,1.0,11000.0,3,2,2,0.0,0,0,0,0,1.0,3.0
2464,72.5,4.5,0.4532770856218067,1.0,1.0,1.0,10000.0,0,0,0,1.0,0,0,1,1,1.0,3.0
2465,52.0,4.5,0.6128759842782445,1.0,1.0,1.0,14000.0,0,0,0,0.0,0,0,1,0,0.0,2.0
2466,32.5,14.5,0.5947499468018604,1.0,1.0,0.0,11000.0,1,0,0,0.0,0,1,0,0,1.0,2.0
2467,32.5,14.5,0.5303668303302399,1.0,1.0,1.0,14000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
2468,52.0,4.5,0.5794646580865822,1.0,1.0,0.0,11000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
2469,72.5,45.0,0.5158128096027941,1.0,1.0,1.0,11000.0,6,1,5,0.0,0,0,1,1,2.0,3.0
2470,32.5,4.5,0.2604560312474909,0.0,0.0,0.0,16000.0,0,0,0,1.0,0,1,1,1,0.0,0.0
2471,20.5,4.5,0.5137678770981265,1.0,0.0,1.0,17000.0,0,0,0,1.0,0,0,1,0,2.0,2.0
2472,20.5,4.5,0.5158128096027941,0.0,0.0,1.0,7000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
2473,32.5,14.5,0.5792421978398589,1.0,0.0,1.0,11000.0,1,0,3,0.0,0,0,1,1,2.0,3.0
2474,20.5,4.5,0.6541748007987723,0.0,0.0,1.0,10000.0,0,0,0,1.0,0,0,1,1,1.0,2.0
2475,32.5,14.5,0.4806155375047561,1.0,1.0,1.0,11000.0,5,0,3,0.0,0,0,1,1,1.0,2.0
2476,32.5,14.5,0.5158128096027941,1.0,0.0,1.0,11697.003206900365,0,0,0,0.0,0,0,1,0,1.0,1.0
2477,20.5,4.5,0.2955426897086224,0.0,0.0,1.0,10000.0,0,0,0,0.0,0,0,0,0,1.0,0.0
2478,72.5,14.5,0.7827092836569918,1.0,0.0,1.0,17000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
2479,32.5,4.5,0.3753517321705752,0.0,0.0,0.0,14000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
2480,32.5,4.5,0.3833508257351754,0.0,0.0,0.0,19000.0,0,0,0,1.0,0,0,0,1,1.0,2.0
2481,72.5,4.5,0.7563542562715098,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
2482,52.0,14.5,0.4661136767565796,1.0,1.0,1.0,6000.0,2,1,3,0.0,0,0,0,1,1.0,2.0
2483,72.5,4.5,0.5856176485260333,1.0,1.0,1.0,14000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
2484,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,14000.0,3,0,0,0.0,0,0,0,1,1.0,3.0
2485,32.5,14.5,0.4686611361796674,1.0,0.0,1.0,11697.003206900365,1,0,2,1.0,0,0,1,1,0.0,0.0
2486,32.5,14.5,0.1492983955982136,1.0,0.0,1.0,8000.0,2,0,0,0.0,0,1,1,0,1.0,0.0
2487,20.5,4.5,0.5158128096027941,0.0,1.0,1.0,12000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
2488,52.0,24.5,0.6583678439104292,1.0,0.0,1.0,14000.0,0,0,5,0.0,0,0,1,0,2.0,3.0
2489,52.0,14.5,0.5891292628484673,1.0,1.0,1.0,10000.0,0,0,1,0.0,0,0,1,0,2.0,3.0
2490,52.0,14.5,0.5893876630741981,0.0,0.0,1.0,8000.0,2,0,1,0.0,0,0,0,1,2.0,3.0
2491,52.0,24.5,0.5469607283516252,1.0,1.0,1.0,12000.0,5,0,1,0.0,0,0,0,0,1.0,3.0
2492,20.5,4.5,0.4738224847809606,1.0,1.0,1.0,8000.0,0,0,0,1.0,0,0,1,0,2.0,2.0
2493,32.5,14.5,0.4312361779058995,1.0,0.0,0.0,13000.0,1,0,0,1.0,0,0,1,0,1.0,2.0
2494,52.0,4.5,0.5158429508195949,1.0,0.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,0,0.0,2.0
2495,52.0,24.5,0.5158128096027941,1.0,0.0,1.0,12000.0,0,0,1,1.0,0,0,1,0,1.0,3.0
2496,32.5,14.5,0.3577290600870002,1.0,1.0,1.0,8000.0,3,2,1,0.0,1,0,1,1,0.0,1.0
2497,20.5,4.5,0.4648339417669041,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
2498,20.5,4.5,0.3438278859742953,0.0,0.0,0.0,7000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
2499,20.5,4.5,0.1364496536239104,1.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,2.0,0.0
2500,72.5,45.0,0.7254229013302661,1.0,1.0,1.0,11000.0,2,0,3,0.0,0,0,1,0,2.0,3.0
2501,52.0,4.5,0.6953759783024743,1.0,1.0,1.0,6000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
2502,52.0,24.5,0.5600486595069087,1.0,0.0,1.0,13000.0,3,1,0,0.0,0,0,0,1,2.0,3.0
2503,52.0,14.5,0.524245359478799,1.0,1.0,1.0,11000.0,0,0,1,0.0,0,0,0,0,2.0,3.0
2504,52.0,24.5,0.5877156569116971,1.0,1.0,1.0,13000.0,3,1,4,0.0,0,0,0,1,1.0,2.0
2505,72.5,45.0,0.7046726751659493,1.0,1.0,1.0,9000.0,10,0,2,0.0,0,0,1,1,2.0,3.0
2506,72.5,45.0,0.4525296615233908,1.0,1.0,1.0,9000.0,6,0,3,0.0,0,0,1,1,2.0,3.0
2507,52.0,14.5,0.5158128096027941,1.0,0.0,1.0,13000.0,0,0,3,0.0,0,1,1,1,0.0,2.0
2508,32.5,14.5,0.4795366164624789,0.0,0.0,1.0,10000.0,4,1,0,0.0,0,1,1,0,1.0,2.0
2509,32.5,4.5,0.3931459761617712,0.0,0.0,1.0,9000.0,0,0,0,1.0,0,0,1,1,1.0,1.0
2510,72.5,45.0,0.5400197326674643,1.0,1.0,0.0,15000.0,1,0,2,0.0,0,0,1,1,1.0,3.0
2511,20.5,4.5,0.4174330967561421,0.0,0.0,0.0,14000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
2512,32.5,4.5,0.5158128096027941,0.0,0.0,1.0,12000.0,0,0,0,1.0,0,0,0,1,2.0,2.0
2513,52.0,24.5,0.6394230117241869,1.0,1.0,1.0,9000.0,4,1,3,0.0,0,0,0,1,1.0,3.0
2514,20.5,4.5,0.5685720734723521,0.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,0,1.0,2.0
2515,32.5,14.5,0.1761149663789997,0.0,0.0,1.0,17000.0,1,0,2,1.0,0,1,1,0,0.0,0.0
2516,32.5,14.5,0.1932637946609026,0.0,0.0,1.0,18000.0,2,0,0,1.0,0,0,1,0,0.0,0.0
2517,32.5,4.5,0.3419832683410649,0.0,0.0,1.0,9000.0,0,0,0,1.0,1,0,1,1,1.0,1.0
2518,72.5,45.0,0.6746038512731639,0.0,1.0,1.0,5000.0,3,0,2,0.0,0,0,0,0,2.0,3.0
2519,72.5,4.5,0.603898492782213,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
2520,52.0,24.5,0.6408449598274882,1.0,1.0,1.0,12000.0,1,0,3,0.0,0,0,0,1,2.0,3.0
2521,32.5,14.5,0.687002119857287,0.0,1.0,1.0,9000.0,1,1,1,1.0,0,0,1,0,2.0,3.0
2522,72.5,45.0,0.5530831213013543,1.0,1.0,1.0,10000.0,1,0,10,0.0,0,0,1,1,1.0,3.0
2523,72.5,45.0,0.5158128096027941,1.0,1.0,1.0,14000.0,0,0,0,0.0,0,0,1,0,1.0,3.0
2524,32.5,14.5,0.6429874754669701,0.0,1.0,1.0,7000.0,2,0,1,0.0,0,0,1,1,1.0,2.0
2525,52.0,24.5,0.4181034551402552,1.0,1.0,1.0,11000.0,3,0,1,0.0,0,1,1,0,0.0,2.0
2526,20.5,4.5,0.2487925450724857,0.0,1.0,0.0,16000.0,0,0,0,1.0,0,0,0,0,1.0,0.0
2527,20.5,4.5,0.3778760859865867,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
2528,52.0,14.5,0.5543798388624734,1.0,1.0,1.0,11000.0,0,0,3,0.0,0,0,0,1,1.0,3.0
2529,52.0,14.5,0.6552932165806191,1.0,1.0,1.0,13000.0,0,0,0,0.0,1,0,1,0,1.0,3.0
2530,52.0,4.5,0.5963531601874881,1.0,1.0,0.0,11000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
2531,32.5,14.5,0.5158128096027941,0.0,0.0,0.0,10000.0,0,0,6,1.0,0,0,1,1,1.0,1.0
2532,52.0,4.5,0.4496283666115848,0.0,1.0,0.0,12000.0,0,0,0,1.0,0,1,1,1,1.0,2.0
2533,72.5,45.0,0.6573853491786664,1.0,1.0,1.0,9000.0,7,0,8,0.0,0,0,1,1,1.0,3.0
2534,52.0,24.5,0.7419833551538102,1.0,1.0,1.0,12000.0,1,1,0,0.0,1,0,0,0,2.0,3.0
2535,20.5,4.5,0.336749708481924,1.0,1.0,0.0,16000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
2536,32.5,4.5,0.5574748514861921,0.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,1,0,2.0,3.0
2537,32.5,14.5,0.6570524604022507,1.0,1.0,1.0,11697.003206900365,1,0,2,0.0,0,0,1,1,1.0,3.0
2538,32.5,14.5,0.5158128096027941,1.0,0.0,1.0,11697.003206900365,0,0,0,0.0,0,0,1,0,1.0,2.0
2539,20.5,4.5,0.8324736259336839,0.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
2540,32.5,14.5,0.4540753447395993,1.0,0.0,1.0,10000.0,2,0,1,1.0,0,1,1,0,0.0,0.0
2541,32.5,4.5,0.2486182416032777,0.0,0.0,0.0,11000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
2542,32.5,14.5,0.5788865202303674,1.0,1.0,1.0,9000.0,0,1,0,0.0,0,0,1,0,2.0,3.0
2543,32.5,4.5,0.4521636357034289,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,1,1,0,1.0,1.0
2544,52.0,14.5,0.4011368427029617,1.0,1.0,1.0,11000.0,0,0,1,0.0,0,0,1,0,1.0,2.0
2545,52.0,14.5,0.6771341348842009,1.0,1.0,1.0,7000.0,5,0,0,0.0,0,0,1,0,2.0,3.0
2546,20.5,4.5,0.2771973659514941,1.0,0.0,1.0,10000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
2547,72.5,45.0,0.6460011119753553,1.0,1.0,1.0,9000.0,10,1,7,0.0,0,0,1,1,2.0,3.0
2548,52.0,24.5,0.5369467752841159,0.0,0.0,1.0,12000.0,0,0,1,0.0,0,0,1,1,2.0,3.0
2549,52.0,24.5,0.7031338233006582,1.0,1.0,1.0,11000.0,1,0,0,0.0,0,0,0,0,2.0,3.0
2550,20.5,4.5,0.4519727445496761,1.0,0.0,1.0,8000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
2551,52.0,24.5,0.5660057779321281,1.0,1.0,1.0,10000.0,6,1,2,0.0,0,0,1,0,1.0,1.0
2552,32.5,4.5,0.3267405510830184,0.0,0.0,0.0,10000.0,0,0,0,1.0,0,0,1,1,0.0,1.0
2553,32.5,4.5,0.6893547887529812,0.0,0.0,1.0,13000.0,0,0,0,1.0,0,0,1,1,1.0,2.0
2554,32.5,14.5,0.6027156169402226,1.0,0.0,1.0,12000.0,3,1,0,0.0,0,0,0,0,1.0,1.0
2555,20.5,4.5,0.1875823533910216,0.0,0.0,0.0,11000.0,0,0,0,1.0,0,0,1,1,0.0,1.0
2556,32.5,14.5,0.5515891941594591,1.0,0.0,1.0,11000.0,1,0,0,0.0,0,0,0,1,2.0,3.0
2557,32.5,14.5,0.4837379873205136,0.0,0.0,1.0,13000.0,1,0,0,1.0,0,0,1,1,0.0,1.0
2558,72.5,4.5,0.6036059274152892,1.0,1.0,1.0,13000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
2559,72.5,45.0,0.4477053890232973,1.0,0.0,1.0,7000.0,15,3,4,0.0,0,0,1,1,2.0,2.0
2560,32.5,14.5,0.4078819608139088,1.0,0.0,0.0,19000.0,1,0,1,0.0,0,0,0,1,1.0,1.0
2561,20.5,4.5,0.5288387700729013,1.0,0.0,0.0,10000.0,0,0,0,0.0,0,0,1,0,1.0,1.0
2562,20.5,4.5,0.3959679247361437,0.0,0.0,1.0,14000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
2563,32.5,14.5,0.676160013744914,1.0,0.0,1.0,11000.0,1,0,1,0.0,0,0,0,0,1.0,3.0
2564,32.5,14.5,0.6855797056639448,1.0,0.0,0.0,8000.0,0,0,1,0.0,0,0,0,1,2.0,3.0
2565,52.0,24.5,0.3994501842011815,0.0,0.0,1.0,6000.0,6,0,1,0.0,0,0,1,1,0.0,0.0
2566,32.5,14.5,0.7008514124485435,1.0,0.0,1.0,10000.0,3,0,1,1.0,0,0,1,0,2.0,3.0
2567,72.5,45.0,0.6434371626965216,1.0,1.0,1.0,12000.0,3,0,2,0.0,0,1,0,0,1.0,3.0
2568,72.5,4.5,0.6214174409227621,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
2569,72.5,14.5,0.541304357097057,1.0,1.0,1.0,9000.0,2,0,1,0.0,0,0,0,1,1.0,3.0
2570,52.0,24.5,0.6204086890787407,1.0,1.0,1.0,9000.0,1,0,2,0.0,0,0,1,0,2.0,3.0
2571,52.0,24.5,0.5338654736182742,1.0,1.0,1.0,10000.0,1,0,0,0.0,0,0,1,0,2.0,3.0
2572,32.5,14.5,0.5158128096027941,1.0,1.0,1.0,11697.003206900365,1,0,2,0.0,0,0,1,1,2.0,3.0
